"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.label","Answer.sentiment.label","Approve","Reject"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","32SCWG5HIH45AHC753XG6YQY4KW6P4","A1T79J0XQXDDGC","Submitted","Mon Dec 09 12:18:47 PST 2019","Mon Dec 09 12:18:54 PST 2019","Thu Dec 12 12:18:54 PST 2019","","","","7","100% (205/205)","0% (0/0)","0% (0/0)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","388U7OUMF71V8J67G6LO2SGMSZWR0E","A1PAY3X73PQ16S","Submitted","Mon Dec 09 12:14:39 PST 2019","Mon Dec 09 12:15:46 PST 2019","Thu Dec 12 12:15:46 PST 2019","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3DEL4X4EL6LC2AO4XD2PJ2WU5TYYXK","A2HM35CWB7IIFM","Submitted","Mon Dec 09 12:19:23 PST 2019","Mon Dec 09 12:19:27 PST 2019","Thu Dec 12 12:19:27 PST 2019","","","","4","100% (230/230)","100% (7/7)","100% (7/7)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3ITXP059PWJEB476H3VZA70EDAJJSZ","A26CL8E3XJWH1W","Submitted","Mon Dec 09 12:09:42 PST 2019","Mon Dec 09 12:10:00 PST 2019","Thu Dec 12 12:10:00 PST 2019","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3K2755HG5S3S4D2S1N9P0AMMJ0XFD3","A365SN61J4UNGR","Submitted","Mon Dec 09 12:20:39 PST 2019","Mon Dec 09 12:21:36 PST 2019","Thu Dec 12 12:21:36 PST 2019","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3OLQQLKKNSPD1L2OG8BULQWZCJ9JEX","AZS1ZZRYENXVK","Submitted","Mon Dec 09 12:06:49 PST 2019","Mon Dec 09 12:07:25 PST 2019","Thu Dec 12 12:07:25 PST 2019","","","","36","100% (2/2)","100% (2/2)","100% (2/2)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3VA45EW49NNSIVZ9KX8KM2URM4K1OK","A1YSYI926BBOHW","Submitted","Mon Dec 09 12:17:31 PST 2019","Mon Dec 09 12:18:29 PST 2019","Thu Dec 12 12:18:29 PST 2019","","","","58","100% (1885/1885)","100% (385/385)","100% (385/385)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3WAKVUDHUWG16MY85Z12MIDT7C67UY","A1F1BIPJR11LSR","Submitted","Mon Dec 09 12:13:17 PST 2019","Mon Dec 09 12:15:24 PST 2019","Thu Dec 12 12:15:24 PST 2019","","","","127","100% (273/273)","100% (167/167)","100% (167/167)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3XCC1ODXDLBJWCB6X4F3HY7453WQRD","A3BI0AX5T5GVO3","Submitted","Mon Dec 09 12:19:08 PST 2019","Mon Dec 09 12:20:40 PST 2019","Thu Dec 12 12:20:40 PST 2019","","","","92","100% (200/200)","0% (0/0)","0% (0/0)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
"3OJX0UFJ0Z72YLO7UUULBU8CMMQ9UI","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Mon Dec 09 12:04:23 PST 2019","10","BatchId:3863900;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 20:04:23 PST 2019","","","3Z7ISHFUH0VMSZX1LRSGHAO3KEUZ85","A9KPCMO1J1LQF","Submitted","Mon Dec 09 12:22:32 PST 2019","Mon Dec 09 12:24:03 PST 2019","Thu Dec 12 12:24:03 PST 2019","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","the characters , cast in impossibly contrived situations , are totally estranged from reality .","real","Real"
